,0
2023-08-22,100000.0
2023-08-23,100000.0
2023-08-24,100000.0
2023-08-25,100000.0
2023-08-28,100000.0
2023-08-29,100000.0
2023-08-30,100000.0
2023-08-31,100000.0
2023-09-01,100000.0
2023-09-04,100000.0
2023-09-05,100000.0
2023-09-06,100000.0
2023-09-07,100000.0
2023-09-08,100000.0
2023-09-11,100000.0
2023-09-12,100000.0
2023-09-13,100000.0
2023-09-14,100000.0
2023-09-15,100000.0
2023-09-18,100000.0
2023-09-19,100000.0
2023-09-20,100000.0
2023-09-21,100000.0
2023-09-22,100000.0
2023-09-25,100000.0
2023-09-26,100000.0
2023-09-27,100000.0
2023-09-28,100000.0
2023-09-29,100000.0
2023-10-02,100000.0
2023-10-03,100000.0
2023-10-04,100000.0
2023-10-05,100000.0
2023-10-06,100000.0
2023-10-09,100000.0
2023-10-10,100000.0
2023-10-11,100000.0
2023-10-12,100000.0
2023-10-13,100000.0
2023-10-16,100000.0
2023-10-17,100000.0
2023-10-18,100000.0
2023-10-19,100000.0
2023-10-20,100000.0
2023-10-23,100000.0
2023-10-24,100000.0
2023-10-25,100000.0
2023-10-26,100000.0
2023-10-27,100000.0
2023-10-30,100000.0
2023-10-31,100000.0
2023-11-01,100000.0
2023-11-02,100000.0
2023-11-03,100000.0
2023-11-06,100000.0
2023-11-07,100000.0
2023-11-08,100000.0
2023-11-09,100000.0
2023-11-10,100000.0
2023-11-13,100000.0
2023-11-14,100000.0
2023-11-15,100000.0
2023-11-16,100000.0
2023-11-17,100000.0
2023-11-20,100000.0
2023-11-21,100000.0
2023-11-22,100000.0
2023-11-23,100000.0
2023-11-24,100000.0
2023-11-27,100000.0
2023-11-28,100000.0
2023-11-29,100000.0
2023-11-30,100000.0
2023-12-01,100000.0
2023-12-04,100000.0
2023-12-05,100000.0
2023-12-06,100000.0
2023-12-07,100000.0
2023-12-08,100000.0
2023-12-11,100000.0
2023-12-12,100000.0
2023-12-13,100000.0
2023-12-14,100000.0
2023-12-15,100000.0
2023-12-18,100000.0
2023-12-19,100000.0
2023-12-20,100000.0
2023-12-21,100000.0
2023-12-22,100000.0
2023-12-26,100000.0
2023-12-27,100000.0
2023-12-28,100000.0
2023-12-29,100000.0
2024-01-02,100000.0
2024-01-03,100000.0
2024-01-04,100000.0
2024-01-05,100000.0
2024-01-08,100000.0
2024-01-09,100000.0
2024-01-10,100000.0
2024-01-11,100000.0
2024-01-12,100000.0
2024-01-15,100000.0
2024-01-16,100000.0
2024-01-17,100000.0
2024-01-18,100000.0
2024-01-19,100000.0
2024-01-22,100000.0
2024-01-23,100000.0
2024-01-24,100000.0
2024-01-25,100000.0
2024-01-26,100000.0
2024-01-29,100000.0
2024-01-30,100000.0
2024-01-31,100000.0
2024-02-01,100000.0
2024-02-02,100000.0
2024-02-05,100000.0
2024-02-06,100000.0
2024-02-07,100000.0
2024-02-08,100000.0
2024-02-09,100000.0
2024-02-12,100000.0
2024-02-13,100000.0
2024-02-14,100000.0
2024-02-15,100000.0
2024-02-16,100000.0
2024-02-19,100000.0
2024-02-20,100000.0
2024-02-21,100000.0
2024-02-22,100000.0
2024-02-23,100000.0
2024-02-26,100000.0
2024-02-27,100000.0
2024-02-28,100000.0
2024-02-29,100000.0
2024-03-01,100000.0
2024-03-04,100000.0
2024-03-05,100000.0
2024-03-06,100000.0
2024-03-07,100000.0
2024-03-08,100000.0
2024-03-11,100000.0
2024-03-12,100000.0
2024-03-13,100000.0
2024-03-14,100000.0
2024-03-15,100000.0
2024-03-18,100000.0
2024-03-19,100000.0
2024-03-20,100000.0
2024-03-21,100000.0
2024-03-22,100000.0
2024-03-25,100000.0
2024-03-26,100000.0
2024-03-27,100000.0
2024-03-28,100000.0
2024-04-01,100000.0
2024-04-02,100095.52103277075
2024-04-03,98282.00685436642
2024-04-04,98723.44435969768
2024-04-05,96711.86277157588
2024-04-08,97898.3898361597
2024-04-09,98073.59470256983
2024-04-10,98106.89349279745
2024-04-11,98141.4497600082
2024-04-12,99040.08435395565
2024-04-15,97741.4131602392
2024-04-16,95876.37211902438
2024-04-17,95632.18978658885
2024-04-18,95136.94275486235
2024-04-19,93130.50737702483
2024-04-22,93178.57683852442
2024-04-23,93217.69843946687
2024-04-24,94678.05825875027
2024-04-25,94678.05825875027
2024-04-26,93874.86026576217
2024-04-29,95068.28352347859
2024-04-30,95569.48205389676
2024-05-01,94123.57842637491
2024-05-02,94261.71359057643
2024-05-03,94570.19016633127
2024-05-06,95674.858928355
2024-05-07,97381.36387698974
2024-05-08,97488.26849723689
2024-05-09,97156.87897432614
2024-05-10,97385.22775204884
2024-05-13,97816.17156382075
2024-05-14,97523.25282859018
2024-05-15,98031.46352245269
2024-05-16,99954.10792641921
2024-05-17,99102.84837618083
2024-05-20,99046.31378445379
2024-05-21,99676.19518897073
2024-05-22,99764.95428202226
2024-05-23,100975.4388352255
2024-05-24,99633.10944144015
2024-05-27,100363.25712113704
2024-05-28,100211.25265419684
2024-05-29,99556.43128760757
2024-05-30,98635.32512413446
2024-05-31,98123.09269799985
2024-06-03,99070.95996361818
2024-06-04,98918.24508617134
2024-06-05,98814.58633264729
2024-06-06,101132.66092169106
2024-06-07,100630.41160768642
2024-06-10,100630.41160768642
2024-06-11,101324.77195659981
2024-06-12,101383.63924710621
2024-06-13,102929.45388092479
2024-06-14,102950.1442117937
2024-06-17,102560.07261001893
2024-06-18,103191.32918966837
2024-06-19,103177.06531910779
2024-06-20,103563.99345238326
2024-06-21,102917.74979235206
2024-06-24,102573.91578063458
2024-06-25,102207.5987662714
2024-06-26,102665.57142677369
2024-06-27,101971.82937736326
2024-06-28,103095.96476451005
2024-07-01,100000.0
2024-07-02,99849.60914095472
2024-07-03,100291.6589979424
2024-07-04,91712.45577300878
2024-07-05,102345.16009011515
2024-07-08,102412.49933949474
2024-07-09,102716.23011556196
2024-07-10,101935.02190737445
2024-07-11,103007.29050660679
2024-07-12,103786.18458144288
2024-07-15,104422.02345423223
2024-07-16,103858.06228754538
2024-07-17,104464.24560540351
2024-07-18,102992.15555349362
2024-07-19,101362.09009068263
2024-07-22,101151.9276892832
2024-07-23,101313.3332097942
2024-07-24,102138.360552539
2024-07-25,101337.96883999385
2024-07-26,100850.54359024427
2024-07-29,101762.20168568652
2024-07-30,101053.79196009555
2024-07-31,102323.39676858122
2024-08-01,103011.74883459472
2024-08-02,101861.07746900622
2024-08-05,98451.38563968806
2024-08-06,97916.11045986571
2024-08-07,98119.91276070321
2024-08-08,96616.46514085747
2024-08-09,97623.56441151247
2024-08-12,97794.73904123639
2024-08-13,98373.43882952156
2024-08-14,99028.19554810869
2024-08-15,98991.24993875447
2024-08-16,99942.03795926338
2024-08-19,100322.47657660003
2024-08-20,100880.34622192367
2024-08-21,100844.16004638054
2024-08-22,100844.24473896006
2024-08-23,100467.79804144836
2024-08-26,100739.49174641653
2024-08-27,100695.69407409788
2024-08-28,99892.79842786925
2024-08-29,99407.18582865142
2024-08-30,99815.59340696658
2024-09-02,90400.21642517802
2024-09-03,100130.04452080194
2024-09-04,97590.51664040747
2024-09-05,97566.02239126696
2024-09-06,97815.33123978438
2024-09-09,96501.32126090997
2024-09-10,96937.72816615687
2024-09-11,97595.666764435
2024-09-12,98631.4640054474
2024-09-13,100395.11272095557
2024-09-16,101203.5476889575
2024-09-17,100390.56410060544
2024-09-18,100530.76929322019
2024-09-19,101206.45413412974
2024-09-20,101097.96517598639
2024-09-23,101404.84524393048
2024-09-24,101521.3752909764
2024-09-25,102138.38193882932
2024-09-26,102710.42161914847
2024-09-27,102915.34655841859
2024-09-30,100000.0
2024-10-01,99341.34252056241
2024-10-02,99210.92490795322
2024-10-03,99248.48249150578
2024-10-04,98736.96957751864
2024-10-07,99109.77206121842
2024-10-08,98619.32849272944
2024-10-09,98588.15468383524
2024-10-10,99083.42215371881
2024-10-11,99431.28277929152
2024-10-14,100023.3816982522
2024-10-15,100956.12866002099
2024-10-16,101414.56355821078
2024-10-17,102596.0404871403
2024-10-18,102213.7126870572
2024-10-21,103642.2072589296
2024-10-22,101860.69384241004
2024-10-23,102264.53687965834
2024-10-24,102230.94477892872
2024-10-25,101795.84498436318
2024-10-28,101353.30537851092
2024-10-29,102218.42017566213
2024-10-30,82171.78916649174
2024-10-31,101155.30357600805
2024-11-01,99542.66924786236
2024-11-04,99614.23918339315
2024-11-05,80190.97305177829
2024-11-06,101365.08833867646
2024-11-07,99224.04701759065
2024-11-08,100496.00343114069
2024-11-11,101070.62976951382
2024-11-12,99978.63994893504
2024-11-13,98755.4032714327
2024-11-14,99071.86961114965
2024-11-15,99110.30887942671
2024-11-18,99023.5512284194
2024-11-19,100355.57290705456
2024-11-20,100037.91915714779
2024-11-21,100087.8665586509
2024-11-22,101319.80274736513
2024-11-25,101708.03413809394
2024-11-26,101146.94708155282
2024-11-27,101949.2702972286
2024-11-28,102668.45114884002
2024-11-29,102546.72684862981
2024-12-02,102186.46173757114
2024-12-03,102309.14138904578
2024-12-04,102281.0887785079
2024-12-05,102334.06749771019
2024-12-06,101733.46263355107
2024-12-09,90980.60618153868
2024-12-10,101379.2988879377
2024-12-11,100906.42385814815
2024-12-12,100625.58367291797
2024-12-13,99540.95273989621
2024-12-16,98522.4848792115
2024-12-17,98744.84265547269
2024-12-18,98897.10385661444
2024-12-19,95827.17027820105
2024-12-20,94452.38669596193
2024-12-23,96549.18167185008
2024-12-24,96704.83308946909
2024-12-26,96704.83308946909
2024-12-27,97536.1269761823
2024-12-30,96814.216155693
